,AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV,class,feature_removed,AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV,class,feature_removed,AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV,class,feature_removed,AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV,class,feature_removed
66,0.8447664704781527,0.42219223034407355,0.7344325556919838,0.30486685032139577,0.7345132743362832,0.7344256048771195,0.19235225955967555,0.969811320754717,Class 1,SD_AL2_NE,0.8521144357146012,0.3943672090674669,0.7182456806531232,0.24848075624577987,0.7382146439317954,0.7169008376114564,0.1493809620458697,0.9759977929004966,Class 1,SD_AL2_NE,0.8560413909503135,0.4024999997989351,0.7416413373860182,0.27194860813704497,0.7341040462427746,0.7421716144774299,0.16688567674113008,0.9754142169962586,Class 1,SD_AL2_NE,0.8391720457357523,0.27467537188122876,0.7066386775124639,0.1968390804597701,0.7405405405405405,0.7049089906232764,0.11350455675227837,0.9815668202764977,Class 1,SD_AL2_NE
66,0.7537822275378223,0.1001599522655432,0.8368707244343098,0.06813627254509018,0.2328767123287671,0.8527452745274527,0.03990610328638498,0.9769024541142504,Class 2,SD_AL2_NE,0.7243359758371152,0.0748873211797868,0.8365926207202076,0.07917261055634807,0.26618705035971224,0.8520540821632865,0.04650188521156263,0.9771880125242284,Class 2,SD_AL2_NE,0.7986598988337783,0.054445306148609464,0.8343465045592705,0.06437768240343347,0.3409090909090909,0.8427357032457496,0.035545023696682464,0.9868778280542987,Class 2,SD_AL2_NE,0.7434414022224769,0.05718402794754334,0.88769351876148,0.04888888888888889,0.15714285714285714,0.9013632718524459,0.02894736842105263,0.9828038472748469,Class 2,SD_AL2_NE
67,0.8399354566826387,0.974069752125706,0.6181371689177337,0.7337003058103976,0.5876935136194396,0.8779264214046822,0.9762369791666666,0.199695701787752,Class 0,HCT,0.8250344660318736,0.9757959122644934,0.5975571166381874,0.7207658191718262,0.5704455411135052,0.8734087694483734,0.9786549010255188,0.1665542818610924,Class 0,HCT,0.8494070278882941,0.9826226675172316,0.5999240121580547,0.7251370399373531,0.5751552795031056,0.8755760368663594,0.9809322033898306,0.15625,Class 0,HCT,0.8236286640640509,0.9824798479067414,0.6035161374967201,0.7330860272036742,0.5835208098987626,0.8823529411764706,0.9857482185273159,0.13188745603751464,Class 0,HCT
67,0.8423715768869587,0.40612359218773336,0.7240834941238379,0.2930337078651685,0.7212389380530974,0.7243284435130501,0.18386914833615342,0.9679226069246436,Class 1,HCT,0.8498375428907636,0.38254177464568,0.7148914625656604,0.24954189571880725,0.7512537612838516,0.7124425830856526,0.14962045545345584,0.9770264011116258,Class 1,HCT,0.8542478144459306,0.41061553857977506,0.7481003039513677,0.2706270627062706,0.7109826589595376,0.7507116714111427,0.1671195652173913,0.9736286919831224,Class 1,HCT,0.835792549306063,0.27734781639304373,0.6822356336919444,0.18996655518394648,0.7675675675675676,0.6778819635962493,0.1083969465648855,0.9828068772491003,Class 1,HCT
67,0.7425113744251136,0.08358492555628762,0.8358182774951762,0.0658682634730539,0.22602739726027396,0.8518451845184518,0.038551401869158876,0.9766769865841073,Class 2,HCT,0.7148912695116919,0.07042761306457404,0.8345674324409847,0.07501769285208776,0.2541966426858513,0.8502990119604784,0.044001660440016604,0.9767771804062126,Class 2,HCT,0.7613109456231558,0.041235306309726466,0.8092705167173252,0.04198473282442748,0.25,0.8187789799072643,0.022916666666666665,0.9846654275092936,Class 2,HCT,0.7402986214533929,0.05144171087738507,0.8829703489897665,0.04291845493562232,0.14285714285714285,0.8968190323442929,0.025252525252525252,0.9824304538799414,Class 2,HCT
68,0.8415742723311161,0.9742343295503703,0.6235748114365901,0.7382288363015369,0.5929845189104448,0.8846153846153846,0.9777059773828756,0.2029930928626247,Class 0,NE_count,0.8245032324777721,0.9759400937371902,0.5942028985507246,0.7178561999471971,0.5669701814137763,0.8712871287128713,0.9781748411080465,0.1651031894934334,Class 0,NE_count,0.8409594412800183,0.9817855957849712,0.6174012158054711,0.7406644347154262,0.5954451345755694,0.8617511520737328,0.9795640326975477,0.16065292096219932,Class 0,NE_count,0.826008513641677,0.9829781089945783,0.5995801626869588,0.7301025822426601,0.5804274465691789,0.8666666666666667,0.9837940896091516,0.1290134267367192,Class 0,NE_count
68,0.8459192395685988,0.4157215577684498,0.7309243992282056,0.3046237533998187,0.7433628318584071,0.7298533053915032,0.19156214367160776,0.9706105903217633,Class 1,NE_count,0.8478530024008801,0.3883325772570978,0.7131827099550662,0.248424543946932,0.7512537612838516,0.7106187516887328,0.14881780250347706,0.9769687964338781,Class 1,NE_count,0.8502798496498647,0.38201264147189895,0.7420212765957447,0.2753468516542156,0.7456647398843931,0.741764945099634,0.168848167539267,0.9764453961456103,Class 1,NE_count,0.8345641835989327,0.28453073503639986,0.6803988454473892,0.18473895582329317,0.745945945945946,0.6770546056260341,0.10542398777692895,0.981215027977618,Class 1,NE_count
68,0.7459354154593542,0.08492222992978764,0.8365199087879319,0.06613226452905811,0.22602739726027396,0.8525652565256525,0.03873239436619718,0.9766962260259847,Class 2,NE_count,0.7253001031312235,0.07014938963928333,0.833175115499019,0.07378777231201687,0.2517985611510791,0.8489339573582944,0.043227665706051875,0.9766676637750523,Class 2,NE_count,0.7700224813826051,0.042928188704786686,0.8381458966565349,0.04054054054054054,0.20454545454545456,0.8489180834621329,0.0225,0.9843189964157706,Class 2,NE_count,0.7345171268186506,0.047144601504317506,0.8798215691419575,0.03375527426160337,0.11428571428571428,0.8941459502806736,0.019801980198019802,0.9818021719988259,Class 2,NE_count
69,0.8416267039455445,0.9739980030438484,0.6179617610945448,0.7338709677419355,0.588477366255144,0.8695652173913043,0.9746835443037974,0.1984732824427481,Class 0,SD_V_LY,0.8265511385661797,0.9759844244132239,0.5906588190620847,0.7146134839392869,0.5628692569680962,0.8734087694483734,0.9783738069348797,0.16414141414141414,Class 0,SD_V_LY,0.8435126084094227,0.9817039339743481,0.5972644376899696,0.7225130890052356,0.5714285714285714,0.8847926267281107,0.9822064056939501,0.15647921760391198,Class 0,SD_V_LY,0.8278490923928626,0.9828608187885264,0.5948569929152453,0.7259495917642883,0.5750843644544432,0.8705882352941177,0.9841193455245428,0.12810155799192152,Class 0,SD_V_LY
69,0.8461164958517172,0.40300972161096144,0.7258375723557271,0.29562866155926093,0.7256637168141593,0.7258525433415889,0.18562535370684777,0.9684799186578547,Class 1,SD_V_LY,0.8495984440758102,0.37979903840931395,0.708119739257009,0.24787997390737115,0.7622868605817452,0.7044717643880033,0.14800389483933787,0.9777798612413275,Class 1,SD_V_LY,0.8503221620706757,0.3940527499804345,0.7310030395136778,0.2609603340292276,0.7225433526011561,0.7315982106547377,0.1592356687898089,0.9740119112073633,Class 1,SD_V_LY,0.83654089831696,0.26449620015906405,0.673314090789819,0.1814595660749507,0.745945945945946,0.6696083838940982,0.10329341317365269,0.981010101010101,Class 1,SD_V_LY
69,0.7514333625143336,0.09594828703855561,0.8370461322574987,0.07007007007007007,0.23972602739726026,0.8527452745274527,0.041031652989449004,0.9771039603960396,Class 2,SD_V_LY,0.7136758611831283,0.06707812144852987,0.8354534523131447,0.07341411261582323,0.24700239808153476,0.8514040561622465,0.04311427375470908,0.9765881300328064,Class 2,SD_V_LY,0.7532229169593929,0.043995720002028976,0.8229483282674772,0.0411522633744856,0.22727272727272727,0.8330757341576507,0.02262443438914027,0.9844748858447488,Class 2,SD_V_LY,0.7364837514797418,0.052293954530203114,0.8821831540278142,0.03854389721627409,0.12857142857142856,0.896284415931569,0.022670025188916875,0.982132396016403,Class 2,SD_V_LY
70,0.8401625511126316,0.9740322934243657,0.6146290124539554,0.7309905718133953,0.5849500293944738,0.8678929765886287,0.9742167101827677,0.19681456200227532,Class 0,SD_C_MO,0.8241233515759403,0.9758286991275549,0.5968609581672046,0.7203196347031964,0.5701675123375269,0.8684582743988685,0.977828108236977,0.16567728008634647,Class 0,SD_C_MO,0.8419726937058134,0.9812102041105589,0.598404255319149,0.7233708453284481,0.5722567287784679,0.8894009216589862,0.9829302987197724,0.15742251223491027,Class 0,SD_C_MO,0.822667019563731,0.9823981470060132,0.5801626869588035,0.7137745974955277,0.5610236220472441,0.8470588235294118,0.9808259587020649,0.12155317951603826,Class 0,SD_C_MO
70,0.8467571572840676,0.3967965546026954,0.7265392036484827,0.2955264347040217,0.7234513274336283,0.7268051057344256,0.18568994889267462,0.9682741116751269,Class 1,SD_C_MO,0.8491497865658582,0.3794894025794351,0.7126764128852604,0.24933862433862433,0.7562688064192578,0.7097406106457714,0.14927737081765988,0.9773953488372094,Class 1,SD_C_MO,0.846391808315331,0.3949525929715549,0.7215045592705167,0.25583756345177666,0.7283236994219653,0.7210248068320455,0.15517241379310345,0.9741758241758242,Class 1,SD_C_MO,0.8351083019036688,0.26391933225461417,0.6699029126213593,0.17345597897503284,0.7135135135135136,0.6676778819635962,0.0987284966342558,0.9785772029102667,Class 1,SD_C_MO
70,0.7439626154396262,0.0889311340229883,0.8333625679705314,0.07045009784735812,0.2465753424657534,0.8487848784878488,0.0410958904109589,0.9772020725388602,Class 2,SD_C_MO,0.7173138244474623,0.06918552687861987,0.8374786405923675,0.0755939524838013,0.2517985611510791,0.8533541341653667,0.044472681067344345,0.9767857142857143,Class 2,SD_C_MO,0.7668873823240129,0.043623389813254664,0.8328267477203647,0.039301310043668124,0.20454545454545456,0.8435085007727975,0.021739130434782608,0.9842200180342651,Class 2,SD_C_MO,0.7247069156451674,0.04945885090383383,0.8709000262398321,0.03529411764705882,0.12857142857142856,0.8847901630580058,0.020454545454545454,0.9819044793829724,Class 2,SD_C_MO
71,0.837369256853959,0.973786171869864,0.6172601298017891,0.7329906999510524,0.5869096609837351,0.8762541806020067,0.9758879113717823,0.19908814589665655,Class 0,MN_V_NE,0.8245118348532665,0.9759498654544146,0.5984431365103474,0.7216494845360825,0.5716966706054076,0.8705799151343706,0.9782350142721218,0.16650885973217908,Class 0,MN_V_NE,0.8474358607398078,0.9824513101177086,0.5972644376899696,0.7226582940868655,0.5718426501035196,0.880184331797235,0.9815209665955935,0.15591836734693879,Class 0,MN_V_NE,0.8237874677430028,0.9824277124315741,0.5990553660456573,0.730225988700565,0.5815523059617548,0.8431372549019608,0.9810246679316889,0.1262477980035232,Class 0,MN_V_NE
71,0.8427829489645731,0.3969879470546777,0.7246097175934046,0.29910714285714285,0.7411504424778761,0.7231853686416461,0.18736017897091722,0.9700996677740864,Class 1,MN_V_NE,0.8466761402825065,0.3733060214565199,0.7121701158154548,0.24677045379264656,0.7472417251755266,0.7098081599567685,0.14778813727435033,0.9765799256505576,Class 1,MN_V_NE,0.852912622500335,0.3921324336331497,0.7146656534954408,0.2527363184079602,0.7341040462427746,0.7132980886539244,0.15264423076923078,0.9744444444444444,Class 1,MN_V_NE,0.8355212355212355,0.27407186306778286,0.6869588034636578,0.17210270645385148,0.6702702702702703,0.6878102592388307,0.09872611464968153,0.9761252446183953,Class 1,MN_V_NE
71,0.7373956573739566,0.07781293079629004,0.8393264339589546,0.07474747474747474,0.2534246575342466,0.8547254725472547,0.04383886255924171,0.9775581634753964,Class 2,MN_V_NE,0.7170683110298033,0.06580152053379126,0.8384279475982532,0.0780065005417118,0.2589928057553957,0.8541341653666147,0.04591836734693878,0.9770243140753959,Class 2,MN_V_NE,0.7612055641421949,0.04466107344522108,0.84080547112462,0.041189931350114416,0.20454545454545456,0.8516228748068007,0.022900763358778626,0.9843680214381421,Class 2,MN_V_NE,0.7328178103639211,0.05680885960864788,0.8716872212017843,0.05415860735009671,0.2,0.884255546645282,0.03131991051454139,0.9833531510107015,Class 2,MN_V_NE
72,0.8376550091525937,0.9743071839006132,0.6190142080336783,0.73486328125,0.5898491083676269,0.8678929765886287,0.9744253803820007,0.19869831546707503,Class 0,SD_UMALS_NE,0.8236116331251033,0.9755903166695062,0.5935067400797418,0.7174840554211568,0.5669006742197817,0.8642149929278642,0.9770004791566842,0.1639608211458473,Class 0,SD_UMALS_NE,0.8428180248256385,0.981394240961427,0.6238601823708206,0.746023601847101,0.6020703933747412,0.8663594470046083,0.9804450438300741,0.16362053959965187,Class 0,SD_UMALS_NE,0.8351000242616732,0.9838667805700213,0.6079769089477828,0.7372493844530426,0.5894263217097863,0.8666666666666667,0.984037558685446,0.13146936347412255,Class 0,SD_UMALS_NE
72,0.842602130705048,0.3928012776822637,0.730047360112261,0.30140717203812983,0.7345132743362832,0.7296627929129358,0.1896059394631639,0.9696202531645569,Class 1,SD_UMALS_NE,0.8460875737181823,0.37663620071128,0.7096386304664262,0.24514642974662718,0.7472417251755266,0.7071061875168874,0.14662468018106672,0.9764925373134329,Class 1,SD_UMALS_NE,0.8466080717994768,0.39012231721243046,0.7405015197568389,0.27263045793397234,0.7398843930635838,0.7405449369662465,0.1671018276762402,0.9758842443729904,Class 1,SD_UMALS_NE,0.8459384922705387,0.27497403789464175,0.6906323799527683,0.19080301990391216,0.7513513513513513,0.6875344732487589,0.10927672955974843,0.9818826309570697,Class 1,SD_UMALS_NE
72,0.7383154753831548,0.08689517507776714,0.8345904227328539,0.06355511420059583,0.2191780821917808,0.8507650765076508,0.03716608594657375,0.9764462809917356,Class 2,SD_UMALS_NE,0.7135628470702376,0.06936597087565533,0.8369090563888362,0.0760129078522768,0.2541966426858513,0.8527041081643266,0.04468802698145025,0.9768411646436815,Class 2,SD_UMALS_NE,0.757622593789518,0.049379456647821555,0.8453647416413373,0.0468384074941452,0.22727272727272727,0.8558732612055642,0.02610966057441253,0.9848821698532682,Class 2,SD_UMALS_NE,0.7360216901516019,0.056473560952591095,0.8806087641039098,0.05010438413361169,0.17142857142857143,0.8938786420743117,0.029339853300733496,0.9829512051734274,Class 2,SD_UMALS_NE
73,0.8335945083127048,0.9724765242589203,0.6156814593930889,0.7318565659038061,0.5859298451891044,0.8695652173913043,0.9745762711864406,0.1974933535890619,Class 0,MN_V_EO,0.8221044969384883,0.9755813458006497,0.5920511360040503,0.7161102792213512,0.5650934871759227,0.8663366336633663,0.9772809231878832,0.16372627639668538,Class 0,MN_V_EO,0.8391676446174543,0.9810393310778982,0.6139817629179332,0.7369238736406007,0.5892339544513457,0.8894009216589862,0.9834139599170698,0.16286919831223629,Class 0,MN_V_EO,0.8225137299014094,0.9830558283704849,0.5877722382576751,0.7203133345202065,0.5688976377952756,0.8509803921568627,0.9815623483745755,0.124,Class 0,MN_V_EO
73,0.8379459551503279,0.3799270650216412,0.723908086300649,0.29035166816952207,0.7123893805309734,0.7248999809487522,0.1823329558323896,0.9669631512071156,Class 1,MN_V_EO,0.843889612636884,0.35871908029522664,0.7053983925068034,0.24198013352874126,0.7452357071213641,0.7027154823020805,0.14444012441679627,0.9761659003471896,Class 1,MN_V_EO,0.8457101082022628,0.36337243079949505,0.7477203647416414,0.2766884531590414,0.7341040462427746,0.7486783245221634,0.1704697986577181,0.9756226815050344,Class 1,MN_V_EO,0.8286295672396058,0.23447859135950266,0.6806612437680399,0.18047138047138048,0.7243243243243244,0.6784335355763927,0.10307692307692308,0.9796893667861409,Class 1,MN_V_EO
73,0.7313416273134162,0.08068748832823086,0.8349412383792317,0.07107601184600197,0.2465753424657534,0.8504050405040504,0.04152249134948097,0.9772445179975175,Class 2,MN_V_EO,0.7218925327756516,0.07021608925201166,0.8405797101449275,0.08566243194192377,0.2829736211031175,0.8556942277691107,0.0504704875962361,0.9777909826933076,Class 2,MN_V_EO,0.7663516931291274,0.04370135319410451,0.8252279635258358,0.049586776859504134,0.2727272727272727,0.8346213292117465,0.02727272727272727,0.9854014598540146,Class 2,MN_V_EO,0.7283461259403521,0.04793093613064429,0.8693256363159276,0.04230769230769231,0.15714285714285714,0.8826516974071104,0.024444444444444446,0.9824457006843201,Class 2,MN_V_EO
74,0.8340604942859371,0.9725577440656343,0.6132257498684441,0.7298125229751256,0.583578287281991,0.8662207357859532,0.973839110529758,0.19598940597805525,Class 0,NLR,0.8216352988008091,0.9755287145470404,0.5919245617365989,0.7158720366616727,0.5646069368179607,0.8698727015558698,0.9778500060190201,0.16413130504403523,Class 0,NLR,0.8385379397200674,0.9811699677275516,0.6136018237082067,0.7372771893567553,0.5908902691511387,0.8663594470046083,0.9800824175824175,0.1598639455782313,Class 0,NLR,0.8245230375614813,0.9831172559555648,0.6124376803988455,0.7411950236551603,0.5947694038245219,0.8588235294117647,0.9832635983263598,0.13192771084337349,Class 0,NLR
74,0.8403947991779303,0.38934544619556183,0.726012980178916,0.2976618705035971,0.7323008849557522,0.7254715183844542,0.18679458239277652,0.9692033596334946,Class 1,NLR,0.8439367006721324,0.35917898716418817,0.710334788937409,0.24459481762667107,0.7432296890672017,0.7081194271818427,0.14638482813117346,0.9761616537852686,Class 1,NLR,0.8495722919463008,0.3569287448376986,0.7518996960486323,0.2847754654983571,0.7514450867052023,0.7519316795445303,0.17567567567567569,0.9772727272727273,Class 1,NLR,0.8318868233926149,0.24511454832003335,0.7027027027027027,0.1924447612259444,0.7297297297297297,0.7013237727523441,0.11083743842364532,0.9807173158503664,Class 1,NLR
74,0.7292997792929978,0.07887889245429366,0.8349412383792317,0.07472959685349066,0.2602739726027397,0.8500450045004501,0.04362801377726751,0.977639751552795,Class 2,NLR,0.7134772681075108,0.06864331175481478,0.8341244225049047,0.08002808002808003,0.2733812949640288,0.8493239729589184,0.046875,0.9773356271972473,Class 2,NLR,0.7641913727694254,0.04524514696665043,0.8267477203647416,0.05,0.2727272727272727,0.8361669242658424,0.027522935779816515,0.9854280510018215,Class 2,NLR,0.7296444800855386,0.05304737816352972,0.872999212805038,0.0546875,0.2,0.8855920876770916,0.03167420814479638,0.98337785693084,Class 2,NLR
75,0.834109976622054,0.9736688350400933,0.6088405542887213,0.7249629995066601,0.5759357240838723,0.8896321070234113,0.9780366056572379,0.19732937685459942,Class 0,MN_C_MO,0.8183987902012356,0.9752309601475435,0.591481551800519,0.7159015888385194,0.5653020087579065,0.8578500707213579,0.9758819294456443,0.1624481049953127,Class 0,MN_C_MO,0.842814208432321,0.9810431642633671,0.60790273556231,0.7319480519480519,0.5834368530020704,0.880184331797235,0.9818815331010453,0.1595655806182122,Class 0,MN_C_MO,0.8140739760471117,0.9810222590179987,0.6142744686434006,0.743006993006993,0.5975815523059618,0.8470588235294118,0.9819778188539742,0.13114754098360656,Class 0,MN_C_MO
75,0.8373571367154636,0.3803488905452506,0.7211015611296264,0.29396092362344584,0.7323008849557522,0.7201371689845685,0.18388888888888888,0.968982312227634,Class 1,MN_C_MO,0.8383636453808874,0.3431058148316386,0.7074868679197519,0.23955248436985851,0.7301905717151455,0.7059578492299379,0.1432788821098209,0.9749067164179105,Class 1,MN_C_MO,0.8499883640842769,0.3450972003066222,0.7420212765957447,0.2706766917293233,0.7283236994219653,0.7429849532330216,0.1662269129287599,0.9749199573105657,Class 1,MN_C_MO,0.8283269480180677,0.21813771721493994,0.7066386775124639,0.19219653179190752,0.7189189189189189,0.7060121345835632,0.11092577147623019,0.9800918836140888,Class 1,MN_C_MO
75,0.738357397383574,0.082319563908516,0.8295035958603754,0.0671785028790787,0.23972602739726026,0.845004500450045,0.0390625,0.9768990634755463,Class 2,MN_C_MO,0.7114651492534521,0.06625373196550792,0.8358964622492248,0.07491972886193364,0.2517985611510791,0.8517290691627665,0.04400670578373848,0.9767424524785687,Class 2,MN_C_MO,0.763383448082057,0.04718444270763431,0.8248480243161094,0.045548654244306416,0.25,0.8346213292117465,0.025056947608200455,0.9849521203830369,Class 2,MN_C_MO,0.7324779470729752,0.058430414057273006,0.8745736027289426,0.07722007722007722,0.2857142857142857,0.8855920876770916,0.044642857142857144,0.9851323223312518,Class 2,MN_C_MO
76,0.8284778381396738,0.9729152338108149,0.6079635151727767,0.7243123226841002,0.5753478346070938,0.8862876254180602,0.9773635153129161,0.19651464590285503,Class 0,MO_count,0.8104302868897144,0.9737950782111227,0.5866717296373647,0.7116428981411983,0.5601584764023076,0.8564356435643564,0.9754296780440571,0.1606313834726091,Class 0,MO_count,0.8325118546717425,0.9795623827914658,0.6098024316109423,0.7335927367055771,0.5855072463768116,0.880184331797235,0.9819444444444444,0.16023489932885907,Class 0,MO_count,0.8079523147841813,0.9804748578778448,0.5974809761217528,0.7291666666666666,0.5807086614173228,0.8313725490196079,0.9796015180265655,0.12448620082207869,Class 0,MO_count
76,0.8343338048376683,0.37191781399222296,0.7193474828977372,0.29515418502202645,0.7411504424778761,0.7174699942846257,0.18426842684268427,0.9698686582539274,Class 1,MO_count,0.8318113622141756,0.33212410300209577,0.7055882539079805,0.23812643301670489,0.7291875626880642,0.7039989192110241,0.1422979056566843,0.9747474747474747,Class 1,MO_count,0.8438131013358973,0.35167411704827356,0.743161094224924,0.27155172413793105,0.7283236994219653,0.7442049613664091,0.16688741721854305,0.9749600426212041,Class 1,MO_count,0.8146092037983931,0.21895383675895222,0.6853844135397533,0.1759450171821306,0.6918918918918919,0.6850523993381136,0.10078740157480315,0.9775678866587958,Class 1,MO_count
76,0.7257721662577217,0.077742834096329,0.8317838975618312,0.06439024390243903,0.22602739726027396,0.8477047704770477,0.03754266211604096,0.9765657403566985,Class 2,MO_count,0.6993905655506796,0.06247346033462879,0.8341244225049047,0.07938180540920267,0.2709832134292566,0.8493889755590224,0.046502057613168724,0.977264228554334,Class 2,MO_count,0.7250860615427849,0.038570066988299026,0.8240881458966566,0.037422037422037424,0.20454545454545456,0.8346213292117465,0.020594965675057208,0.9840546697038725,Class 2,MO_count,0.7302249207622101,0.05593076759941594,0.8748360010495932,0.05168986083499006,0.18571428571428572,0.8877305533279871,0.03002309468822171,0.9831261101243339,Class 2,MO_count
77,0.8257051888291824,0.9725207878488871,0.6030520961234871,0.7205827879985184,0.5718204977464236,0.8695652173913043,0.9739652870493992,0.1922365988909427,Class 0,MN_LALS_EO,0.8131712003479489,0.9737933490299076,0.5823049174102904,0.7075245945227333,0.5548759296587197,0.8613861386138614,0.976036190243306,0.15980057727630542,Class 0,MN_LALS_EO,0.8416654740437549,0.9810147560759822,0.6025835866261399,0.7277459656428943,0.5788819875776398,0.8663594470046083,0.979677645409951,0.15601659751037344,Class 0,MN_LALS_EO,0.8258298595028564,0.9828871628483241,0.6504854368932039,0.7731607629427792,0.6383577052868391,0.8196078431372549,0.9801381692573402,0.13979933110367893,Class 0,MN_LALS_EO
77,0.8333580606166873,0.3665425136979262,0.7156639186107701,0.28872312417727075,0.7278761061946902,0.7146123071061155,0.18007662835249041,0.9682498709344347,Class 1,MN_LALS_EO,0.8350909930548197,0.34030092732949274,0.6997025504714891,0.23652453740949317,0.7372116349047142,0.6971764388003242,0.14085856650057493,0.9752433147500709,Class 1,MN_LALS_EO,0.8488130190617456,0.3527491739446077,0.7355623100303952,0.2642706131078224,0.7225433526011561,0.7364782431882879,0.16170763260025872,0.9741796664873588,Class 1,MN_LALS_EO,0.8436636305362174,0.2510143504219292,0.7614799265284702,0.20887728459530025,0.6486486486486487,0.7672366243794815,0.12448132780082988,0.9771689497716894,Class 1,MN_LALS_EO
77,0.7218968472189684,0.07939399207496622,0.8333625679705314,0.072265625,0.2534246575342466,0.8486048604860486,0.04214123006833713,0.977399958532034,Class 2,MN_LALS_EO,0.7111655449431407,0.06441243204145747,0.8356433137143219,0.0794044665012407,0.2685851318944844,0.8510140405616224,0.04658901830282862,0.9772337090393372,Class 2,MN_LALS_EO,0.7505444709849656,0.03882310056461721,0.8259878419452887,0.037815126050420166,0.20454545454545456,0.8365533230293664,0.020833333333333332,0.9840909090909091,Class 2,MN_LALS_EO,0.7258066979799138,0.047839241265827295,0.850170558908423,0.04991680532445923,0.21428571428571427,0.8620689655172413,0.02824858757062147,0.9832317073170732,Class 2,MN_LALS_EO
78,0.8229030467355749,0.9720424127072894,0.5988423083669532,0.7164993182099914,0.5663335292964923,0.8762541806020067,0.975033738191633,0.19145049324077457,Class 0,MN_C_LY,0.810909857034418,0.973705987833601,0.5617998860831593,0.6882204610951008,0.5311739765065684,0.8734087694483734,0.9771129011635341,0.15476190476190477,Class 0,MN_C_LY,0.8368682676436633,0.9802179736624321,0.6162613981762918,0.739556472408458,0.5937888198757764,0.8663594470046083,0.9801777170198223,0.16082121471343028,Class 0,MN_C_LY,0.8174948719645339,0.9814399084685658,0.6641301495670427,0.7841483979763912,0.6538245219347582,0.807843137254902,0.9793597304128054,0.14335421016005567,Class 0,MN_C_LY
78,0.8286053643593303,0.35613079642245976,0.7126819856165585,0.28283712784588444,0.7146017699115044,0.7125166698418747,0.17631004366812228,0.9666580511760144,Class 1,MN_C_LY,0.8342478800898778,0.3245017104418356,0.6938801341687235,0.23356045000792267,0.7392176529588766,0.6908268035666036,0.13869025216409483,0.9752073996376466,Class 1,MN_C_LY,0.8387732218792826,0.3410306436559513,0.7317629179331308,0.24893617021276596,0.6763005780346821,0.7356649044326962,0.15254237288135594,0.9699731903485255,Class 1,MN_C_LY,0.8358790119407881,0.24275869247103513,0.7745998425610076,0.22682268226822683,0.6810810810810811,0.7793712079426365,0.13606911447084233,0.9795493934142114,Class 1,MN_C_LY
78,0.711593899115939,0.06690849849527,0.8279249254516752,0.06660323501427212,0.23972602739726026,0.8433843384338434,0.03867403314917127,0.9768557130942452,Class 2,MN_C_LY,0.7025892546493226,0.05959728402623249,0.8186823618758307,0.07071034706454751,0.26139088729016785,0.8337883515340614,0.04088522130532633,0.9765511990864103,Class 2,MN_C_LY,0.7740796683996066,0.050400497691108215,0.8396656534954408,0.053811659192825115,0.2727272727272727,0.8493044822256569,0.029850746268656716,0.9856502242152466,Class 2,MN_C_LY,0.7350059189674266,0.04416000215391294,0.8548937286801365,0.04819277108433735,0.2,0.8671478214381182,0.0273972602739726,0.983030303030303,Class 2,MN_C_LY
79,0.8191364906340752,0.9714221150081415,0.5953341519031748,0.714020081814801,0.564373897707231,0.8595317725752508,0.97165991902834,0.18779685787358422,Class 0,MN_V_MO,0.8089358330623994,0.9733362301811629,0.5649009556357193,0.6914134386642129,0.5353444081462432,0.8656294200848657,0.9759249873289407,0.15476039954482235,Class 0,MN_V_MO,0.8381009626852143,0.9805126744173072,0.6063829787234043,0.731048805815161,0.5830227743271221,0.8663594470046083,0.9798190675017397,0.15732217573221757,Class 0,MN_V_MO,0.816753788129425,0.9817525159311377,0.6657045394909472,0.7852326365475387,0.654949381327334,0.8156862745098039,0.9802188552188552,0.14494773519163764,Class 0,MN_V_MO
79,0.8230906181877036,0.3495770963264167,0.7107524995614805,0.27643703378674855,0.6969026548672567,0.7119451324061726,0.1724137931034483,0.9646360351058337,Class 1,MN_V_MO,0.8326300165018157,0.32326489744688014,0.6974875007910891,0.2361776925535315,0.7412236710130391,0.6945420156714401,0.14046759171260217,0.9755218216318785,Class 1,MN_V_MO,0.8425131697409773,0.3394531415988144,0.7165653495440729,0.25100401606425704,0.7225433526011561,0.7161447742984953,0.15188335358444716,0.9734660033167496,Class 1,MN_V_MO,0.833000402498472,0.22203309042575348,0.7622671214904224,0.21490467937608318,0.6702702702702703,0.7669608383894099,0.12796697626418987,0.9785362420830401,Class 1,MN_V_MO
79,0.7293996522939965,0.07664527917519573,0.8277495176284863,0.07007575757575757,0.2534246575342466,0.8428442844284428,0.04065934065934066,0.9772490085577124,Class 2,MN_V_MO,0.7029577585981137,0.06068933114097067,0.8204544016201506,0.07438825448613377,0.2733812949640288,0.8352834113364535,0.04305135951661632,0.9769634303961073,Class 2,MN_V_MO,0.7605293663060279,0.04231672049359988,0.8487841945288754,0.04326923076923077,0.20454545454545456,0.8597372488408037,0.024193548387096774,0.9845132743362832,Class 2,MN_V_MO,0.7125214801237255,0.047933640647805836,0.8656520598268171,0.04477611940298507,0.17142857142857143,0.8786420743116814,0.02575107296137339,0.9826606875934231,Class 2,MN_V_MO
